일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
2022-07-05 22:00,28.8,,1.3,77,30.4,24.3,996.5,1006.1,,,,27.1,29.3,29.1,28.3,27.4
2022-07-05 23:00,28.2,,1.1,79,30.2,24.2,996.8,1006.4,,,,26.5,28.9,28.8,28.2,27.4
2022-07-06 0:00,27.8,,2,79,29.5,23.8,996.7,1006.3,,,,26.1,28.6,28.5,28.1,27.4
2022-07-06 1:00,27.5,,1.9,80,29.3,23.7,996.8,1006.4,,,,26.2,28.4,28.3,27.9,27.4
2022-07-06 2:00,27.3,,1.8,81,29.3,23.7,996.4,1006,,,,25.8,28.2,28.1,27.8,27.4
2022-07-06 3:00,26.9,,1.5,82,28.9,23.5,996.6,1006.2,,,,25.2,28,27.9,27.7,27.3
2022-07-06 4:00,26.5,,1,83,28.6,23.3,996.8,1006.5,,,,24.9,27.8,27.8,27.6,27.2
2022-07-06 5:00,26.3,,2.1,84,28.6,23.3,997,1006.7,,,,24.7,27.6,27.6,27.4,27.2
2022-07-06 6:00,26.3,,2.7,86,29.3,23.7,997.2,1006.9,0,0.05,,25.1,27.4,27.4,27.3,27.1
2022-07-06 7:00,26.9,,2.6,84,29.7,23.9,997.6,1007.2,0,0.37,,27.3,27.3,27.3,27.2,27.1
2022-07-06 8:00,27.7,,1.8,82,30.4,24.3,998.1,1007.7,0,0.58,,29,27.6,27.3,27.1,27
2022-07-06 9:00,28.8,,1.7,79,31.1,24.7,998.2,1007.8,0.1,0.96,,33.1,27.9,27.5,27,26.9
2022-07-06 10:00,29.2,,2.2,77,31.1,24.7,998,1007.5,0,1.01,,32.6,28.4,27.7,27,26.9
2022-07-06 11:00,29.9,,1.6,74,31.1,24.7,998,1007.6,0,1.23,,34.2,28.8,28,27.1,26.8
2022-07-06 12:00,30.5,,2.3,71,30.9,24.6,997.9,1007.4,0,1.36,,34.3,29.2,28.3,27.2,26.8
2022-07-06 13:00,31.1,,2.2,72,32.4,25.4,997.3,1006.8,0,1.22,,35.1,29.5,28.6,27.4,26.8
2022-07-06 14:00,31.7,,1.8,69,32.2,25.3,996.8,1006.3,0,1.28,,37.9,29.7,28.8,27.5,26.9
2022-07-06 15:00,32.6,0,2.4,64,31.3,24.8,996.4,1005.9,0.4,2.19,,40.1,30.2,29.1,27.7,26.9
2022-07-06 16:00,32.8,,3,63,31.3,24.8,996,1005.5,0.1,1.57,,39.2,30.7,29.5,27.9,27
2022-07-06 17:00,33.2,,2.1,62,31.5,24.9,995.5,1004.9,0.3,1.49,,37.9,30.9,29.8,28.1,27.1
2022-07-06 18:00,32.9,,2.4,63,31.5,24.9,995.6,1005,0.2,0.76,,34.9,30.9,29.9,28.3,27.2
2022-07-06 19:00,32.4,,2.4,64,31.1,24.7,996,1005.5,0,0.36,,32.1,30.7,29.9,28.4,27.3
2022-07-06 20:00,31.8,,2.6,67,31.5,24.9,996.2,1005.7,0,0.06,,30,30.4,29.8,28.5,27.4
2022-07-06 21:00,31.4,0,2.4,70,32.1,25.2,996.6,1006.1,,,,29.2,30,29.6,28.6,27.5
2022-07-06 22:00,27.8,0.7,4.6,84,31.3,24.8,997.9,1007.5,,,,26.9,29.7,29.4,28.5,27.5
2022-07-06 23:00,26.6,15.4,1.4,91,31.7,25,997.5,1007.2,,,,26,28.6,28.6,28.4,27.6
2022-07-07 0:00,26.7,0,2.3,93,32.4,25.4,997.3,1007,,,,26.3,28.3,28.3,28.2,27.6
2022-07-07 1:00,26.7,,1.5,93,32.4,25.4,997.4,1007.1,,,,26.1,28.2,28.2,28,27.6
2022-07-07 2:00,26.8,,1.4,92,32.2,25.3,997.5,1007.2,,,,25.9,28.1,28,27.8,27.5
2022-07-07 3:00,26.7,,1.1,91,31.9,25.1,997.2,1006.9,,,,25.6,27.9,27.9,27.7,27.5
2022-07-07 4:00,26.6,,1.1,92,31.9,25.1,997.3,1007,,,,25.5,27.8,27.7,27.6,27.4
2022-07-07 5:00,26.5,,1.6,93,32.1,25.2,997.2,1006.9,,,,25.7,27.6,27.6,27.5,27.3
2022-07-07 6:00,26.8,,2,89,31.3,24.8,997.4,1007,0,0.01,,26.1,27.6,27.5,27.4,27.2
2022-07-07 7:00,27.2,,1.2,89,32.1,25.2,997.1,1006.7,0,0.16,,27,27.5,27.4,27.2,27.2
2022-07-07 8:00,27.8,,2.3,84,31.3,24.8,996.9,1006.5,0,0.45,,28.9,27.6,27.4,27.2,27.1
2022-07-07 9:00,28.5,,3,78,30.2,24.2,996.3,1005.9,0,0.62,,29.8,27.9,27.5,27.1,27.1
2022-07-07 10:00,29.5,,4.3,72,29.7,23.9,996,1005.5,0.1,1.41,,32.1,28.3,27.7,27.1,27
2022-07-07 11:00,29.8,,2.5,73,30.6,24.4,995.6,1005.1,0,0.75,,31.2,28.5,28,27.2,27
2022-07-07 12:00,29.9,,2.1,71,29.8,24,995.4,1004.9,0,0.6,,30.6,28.8,28.1,27.3,26.9
2022-07-07 13:00,30.2,,3.3,72,30.7,24.5,995.1,1004.6,0,0.63,,30.6,28.9,28.3,27.3,27
2022-07-07 14:00,30.6,,3.1,70,30.6,24.4,994.7,1004.2,0,0.62,,30.9,29,28.4,27.4,27
2022-07-07 15:00,29.7,0,3.9,76,31.7,25,994.4,1003.9,0.1,0.82,,30.6,29.1,28.5,27.5,27
2022-07-07 16:00,30.9,,3,74,33,25.7,993.8,1003.3,0.3,1.46,,34.8,29.3,28.6,27.5,27
2022-07-07 17:00,30.2,,2.4,75,32.1,25.2,993.6,1003.1,0.1,0.5,,30.2,29.6,28.8,27.6,27
2022-07-07 18:00,29.6,0,3.7,78,32.2,25.3,993.7,1003.2,0,0.13,,28.6,29.4,28.8,27.7,27.1
2022-07-07 19:00,29.1,0,5,81,32.4,25.4,993.6,1003.1,0,0.11,,27.8,29.1,28.7,27.8,27.1
2022-07-07 20:00,28.7,,4.9,83,32.6,25.5,993.8,1003.3,0,0.02,,27.1,28.9,28.5,27.8,27.1
2022-07-07 21:00,27.7,0,3.8,87,32.2,25.3,994.4,1004,,,,26.8,28.6,28.4,27.7,27.2
2022-07-07 22:00,26.9,0,3.7,92,32.4,25.4,994.7,1004.3,,,,26.5,28.4,28.2,27.7,27.2
2022-07-07 23:00,27,0,2.7,89,31.7,25,994.2,1003.8,,,,26.4,28.2,28,27.6,27.2
2022-07-08 0:00,27,,2.8,88,31.3,24.8,994.1,1003.7,,,,26.2,28.1,27.9,27.5,27.2
2022-07-08 1:00,27,0,3.5,86,30.6,24.4,993.8,1003.4,,,,25.9,27.9,27.8,27.4,27.1
2022-07-08 2:00,25.8,1.7,4.3,91,30.2,24.2,993.8,1003.5,,,,25.4,27.8,27.6,27.3,27.1
2022-07-08 3:00,25.2,0,3.9,91,29.1,23.6,993.7,1003.4,,,,25,27.5,27.5,27.2,27.1
2022-07-08 4:00,25.1,,2.8,91,28.9,23.5,993.5,1003.2,,,,24.9,27.4,27.3,27.1,27
2022-07-08 5:00,25.1,0,2.5,91,28.9,23.5,993.6,1003.3,,,,24.9,27.2,27.2,27,27
2022-07-08 6:00,24.9,0,4.1,89,27.9,22.9,993.7,1003.4,0,0.02,,24.5,27.1,27,26.9,26.9
2022-07-08 7:00,24.9,,2.9,89,27.9,22.9,993.9,1003.6,0,0.15,,25.3,27,26.9,26.8,26.9
2022-07-08 8:00,25.1,0,3.3,88,27.9,22.9,994,1003.7,0,0.23,,25.4,27,26.8,26.7,26.8
2022-07-08 9:00,25.2,0,2.3,87,27.7,22.8,994.1,1003.8,0,0.25,,25.8,27,26.8,26.7,26.7
2022-07-08 10:00,25.5,0,3.3,86,27.9,22.9,993.9,1003.6,0,0.42,,26.9,27,26.8,26.6,26.7
2022-07-08 11:00,26.2,,3.1,82,27.7,22.8,993.6,1003.2,0,0.88,,29.2,27.2,26.9,26.6,26.6
2022-07-08 12:00,26.4,0,2,79,27.1,22.4,993.4,1003,0,0.71,,28.1,27.5,27.1,26.6,26.6
2022-07-08 13:00,26.6,0,2.8,80,27.7,22.8,992.9,1002.5,0,0.63,,28.8,27.6,27.2,26.6,26.6
2022-07-08 14:00,27.3,,2.8,78,28.3,23.1,992.3,1001.9,0,0.73,,29.5,27.8,27.3,26.6,26.5
2022-07-08 15:00,27,0,2.7,79,28.1,23,992,1001.6,0,0.5,,28.1,27.9,27.4,26.7,26.5
2022-07-08 16:00,27.4,0,2.4,78,28.4,23.2,991.7,1001.3,0,0.69,,30.1,27.9,27.4,26.8,26.5
2022-07-08 17:00,27.9,,2.7,72,26.9,22.3,991.5,1001,0,0.96,,29.7,28.2,27.6,26.8,26.5
2022-07-08 18:00,27.8,,2.2,73,27.2,22.5,991.4,1000.9,0,0.51,,28.5,28.3,27.7,26.9,26.6
2022-07-08 19:00,27.3,,3.1,79,28.6,23.3,991.7,1001.3,0,0.19,,26.8,28.1,27.7,26.9,26.6
2022-07-08 20:00,26.4,,3.2,83,28.4,23.2,991.7,1001.3,0,0.07,,25.7,27.9,27.6,26.9,26.6
2022-07-08 21:00,25.8,,2.4,84,27.7,22.8,992.6,1002.2,,,,25.2,27.6,27.4,26.9,26.6
2022-07-08 22:00,25.3,,2.8,84,26.9,22.3,992.9,1002.6,,,,24.7,27.4,27.2,26.9,26.6
2022-07-08 23:00,24.8,0,3,87,27.1,22.4,992.8,1002.5,,,,24.3,27.2,27.1,26.8,26.6
2022-07-09 0:00,24,0,3.4,93,27.6,22.7,992.7,1002.3,,,,24.1,26.9,26.9,26.7,26.6
2022-07-09 1:00,24,0.1,1.8,94,27.9,22.9,992.3,1001.9,,,,24.2,26.7,26.7,26.6,26.6
2022-07-09 2:00,24.1,0,1.1,93,27.7,22.8,992,1001.6,,,,24.3,26.6,26.6,26.5,26.5
2022-07-09 3:00,24.2,,1.5,94,28.3,23.1,991.8,1001.4,,,,24.3,26.5,26.4,26.4,26.5
2022-07-09 4:00,24.1,,1.9,94,28.1,23,991.9,1001.5,,,,24.2,26.4,26.4,26.3,26.4
2022-07-09 5:00,24,0,1.4,95,28.3,23.1,992.2,1001.8,,,,24.2,26.3,26.3,26.2,26.4
2022-07-09 6:00,24,0,1.5,94,27.9,22.9,992.6,1002.2,0,0.01,,24.3,26.3,26.2,26.2,26.3
2022-07-09 7:00,24.1,0,2,94,28.1,23,993.1,1002.7,0,0.08,,24.7,26.2,26.1,26.1,26.3
2022-07-09 8:00,24.3,0,1,93,28.1,23,993.4,1003,0,0.21,,25.4,26.2,26.1,26,26.2
2022-07-09 9:00,24.5,0,1.5,93,28.4,23.2,993.3,1002.9,0,0.31,,26.9,26.3,26.1,26,26.2
2022-07-09 10:00,25.4,,2.2,90,29.1,23.6,993.2,1002.9,0,0.79,,29.1,26.6,26.2,25.9,26.1
2022-07-09 11:00,26.6,,1.8,85,29.5,23.8,993.2,1002.8,0,1.33,,31.9,27,26.5,26,26.1
2022-07-09 12:00,27.7,,0.9,80,29.7,23.9,993.1,1002.7,0,1.58,,33.6,27.7,26.8,26,26.1
2022-07-09 13:00,29,,1.4,73,29.1,23.6,992.6,1002.1,0,1.9,,35,28.4,27.3,26.2,26.1
2022-07-09 14:00,30.5,,1.9,69,30,24.1,992.2,1001.7,0.5,2.72,,38.9,29.1,27.9,26.4,26.1
2022-07-09 15:00,30.7,,1.5,68,30,24.1,992.2,1001.7,0.3,1.79,,34.5,29.9,28.5,26.7,26.1
2022-07-09 16:00,30.6,,0.9,67,29.3,23.7,991.9,1001.4,0.1,0.85,,34.1,29.9,28.8,27,26.2
2022-07-09 17:00,30.5,,1,67,29.1,23.6,992,1001.5,0,0.8,,31.4,29.9,28.9,27.2,26.4
2022-07-09 18:00,30.3,,2.2,70,30.2,24.2,991.8,1001.3,0.3,0.63,,30.8,29.7,28.9,27.4,26.5
2022-07-09 19:00,29.6,,2.2,71,29.3,23.7,992,1001.5,0.6,0.53,,28.6,29.5,28.8,27.5,26.6
2022-07-09 20:00,28.4,,1.8,75,28.9,23.5,992.9,1002.4,0,0.11,,26.7,29.2,28.7,27.6,26.7
2022-07-09 21:00,27.6,,1.3,77,28.3,23.1,993.8,1003.4,,,,25.7,28.7,28.4,27.6,26.8
2022-07-09 22:00,27.1,,1.7,78,27.9,22.9,994.3,1003.9,,,,25.1,28.3,28.1,27.5,26.9
2022-07-09 23:00,26.6,,1.8,78,27.1,22.4,994.3,1003.9,,,,24.7,27.9,27.8,27.4,26.9
2022-07-10 0:00,26.2,,1.7,81,27.4,22.6,994.5,1004.1,,,,24.4,27.6,27.6,27.3,26.9
2022-07-10 1:00,25.9,,1,81,26.9,22.3,994.4,1004.1,,,,24.2,27.4,27.4,27.1,26.9
2022-07-10 2:00,25.6,,0.5,81,26.4,22,994.2,1003.9,,,,23.8,27.1,27.1,27,26.8
2022-07-10 3:00,25.3,,0.9,85,27.2,22.5,994.4,1004.1,,,,23.5,26.9,26.9,26.9,26.8
2022-07-10 4:00,25,,0.8,86,27.1,22.4,994.3,1004,,,,23.3,26.7,26.7,26.7,26.7
2022-07-10 5:00,24.8,,0.5,87,27.1,22.4,994.2,1003.9,,,,23.1,26.5,26.5,26.6,26.7
2022-07-10 6:00,24.6,,0.9,88,27.1,22.4,994.8,1004.4,0,0.04,,23.5,26.3,26.4,26.5,26.6
2022-07-10 7:00,25.1,,1.7,88,27.9,22.9,995.4,1005.1,0,0.38,,25.6,26.3,26.3,26.3,26.5
2022-07-10 8:00,26.3,,0.6,84,28.6,23.3,996.3,1006,0.9,0.91,,29.2,26.5,26.3,26.2,26.4
2022-07-10 9:00,27.9,,0.8,79,29.7,23.9,996.3,1005.9,0.9,1.5,,32.8,27,26.5,26.2,26.4
2022-07-10 10:00,29.4,,1,72,29.5,23.8,996.3,1005.8,0.8,2.09,,36.5,27.7,27,26.2,26.3
2022-07-10 11:00,30.8,,1,69,30.6,24.4,996.2,1005.7,0.9,2.58,,37.1,28.7,27.5,26.4,26.3
2022-07-10 12:00,31.8,,1.2,63,29.5,23.8,995.6,1005.1,0.8,2.7,,38.8,29.6,28.2,26.6,26.3
2022-07-10 13:00,32.3,,0.7,63,30.4,24.3,995.1,1004.6,0.5,2.25,,38.9,30.4,28.9,26.9,26.4
2022-07-10 14:00,33.5,,1.3,56,28.9,23.5,994.2,1003.6,0.9,2.9,,42.7,31,29.4,27.3,26.5
2022-07-10 15:00,34.4,,1.9,50,27.1,22.4,993.7,1003.1,1,2.99,,43.6,31.7,30.1,27.6,26.6
2022-07-10 16:00,35,,1.8,48,26.9,22.3,993.7,1003.1,1,2.56,,42.4,32.1,30.5,28,26.7
2022-07-10 17:00,33.2,,3.9,58,29.5,23.8,992.8,1002.2,0.4,1.16,,36.3,32.1,30.8,28.4,26.9
2022-07-10 18:00,32.1,,2.7,61,29.1,23.6,993,1002.4,0.3,0.77,,33.6,31.7,30.8,28.7,27.1
2022-07-10 19:00,30.7,,2.6,64,28.3,23.1,993.6,1003.1,0,0.22,,30.7,31.2,30.5,28.8,27.3
2022-07-10 20:00,30.1,,2.6,64,27.2,22.5,993.8,1003.3,0,0.03,,29.1,30.7,30.2,28.9,27.5
2022-07-10 21:00,29.2,,2.6,64,25.8,21.6,994,1003.5,,,,27.9,30.2,29.9,28.8,27.6
2022-07-10 22:00,28.5,0,2.2,59,22.9,19.7,994.5,1004,,,,26.8,29.7,29.5,28.7,27.7
2022-07-10 23:00,28.2,,2.6,55,20.9,18.2,994.7,1004.3,,,,26.1,29.3,29.2,28.6,27.7
2022-07-11 0:00,27.9,,3.5,54,20.2,17.7,994.9,1004.5,,,,25.5,28.9,28.9,28.4,27.7
2022-07-11 1:00,26.3,0,4,72,24.6,20.8,995.6,1005.3,,,,25.4,28.6,28.6,28.3,27.7
2022-07-11 2:00,24.9,1.1,0.7,79,24.7,20.9,995.1,1004.8,,,,24.6,28.2,28.3,28.1,27.6
2022-07-11 3:00,24.8,,1.3,82,25.6,21.5,995,1004.7,,,,24.6,27.9,28,27.9,27.6
2022-07-11 4:00,24.8,,0.6,80,25,21.1,994.6,1004.3,,,,24.7,27.7,27.8,27.7,27.5
2022-07-11 5:00,24.7,,1.1,81,25.2,21.2,994.8,1004.4,,,,24.6,27.5,27.6,27.5,27.4
2022-07-11 6:00,24.9,,1.2,81,25.5,21.4,995,1004.7,0,0.02,,24.7,27.4,27.4,27.4,27.4
2022-07-11 7:00,24.9,,1.4,79,24.7,20.9,995.3,1005,0,0.09,,25.2,27.3,27.3,27.2,27.3
2022-07-11 8:00,25.6,,0.9,77,25.2,21.2,995.3,1005,0,0.45,,27,27.3,27.2,27.1,27.2
2022-07-11 9:00,27.2,,0.9,74,26.6,22.1,995.3,1004.9,0.4,1.24,,33,27.6,27.3,27,27.1
2022-07-11 10:00,28,,1.4,65,24.4,20.7,995.3,1004.9,0.7,1.89,,33.4,28.2,27.6,27,27
2022-07-11 11:00,28.7,,1.9,66,26,21.7,995.3,1004.8,0.4,1.93,,33.7,28.9,28,27.1,27
2022-07-11 12:00,29.7,,1.4,63,26.1,21.8,995.3,1004.8,0.2,1.63,,37.5,29.2,28.4,27.2,27
2022-07-11 13:00,29.8,,2.3,60,25,21.1,995.1,1004.6,0.5,2.08,,33.9,30,28.8,27.4,27
2022-07-11 14:00,29.9,,3.8,66,27.7,22.8,995.1,1004.6,0.2,1.55,,36.5,30.1,29.1,27.6,27
2022-07-11 15:00,29.8,,2.3,67,28.1,23,995,1004.5,0.3,1.47,,33.4,30.5,29.4,27.8,27.1
2022-07-11 16:00,28.7,0.9,2.4,78,30.6,24.4,995.2,1004.7,0,0.26,,28.5,30.2,29.5,28,27.2
2022-07-11 17:00,27.5,7,3.1,85,31.1,24.7,995.1,1004.7,0,0.36,,28.9,29.3,29.1,28.1,27.2
2022-07-11 18:00,27.8,0,2.1,81,30.2,24.2,995.5,1005.1,0.1,0.5,,29.4,29.2,28.9,28,27.3
2022-07-11 19:00,27.7,,1.6,78,28.9,23.5,996,1005.6,0,0.31,,28,29.1,28.8,28,27.4
2022-07-11 20:00,27.3,,2.4,78,28.3,23.1,996.6,1006.2,0,0.07,,26.6,28.9,28.6,27.9,27.4
2022-07-11 21:00,26.5,,2.2,75,25.8,21.6,997.4,1007.1,,,,25,28.6,28.4,27.9,27.4
2022-07-11 22:00,26,,1.8,75,25.2,21.2,998,1007.7,,,,24.2,28.3,28.2,27.8,27.4
2022-07-11 23:00,25.5,,2.3,76,24.7,20.9,998.1,1007.8,,,,23.7,27.9,27.9,27.7,27.4
2022-07-12 0:00,25.1,,2.9,77,24.4,20.7,998.5,1008.2,,,,23.4,27.6,27.7,27.5,27.4
2022-07-12 1:00,24.6,,2.5,78,24.1,20.5,998.2,1007.9,,,,23,27.3,27.4,27.4,27.3
2022-07-12 2:00,24.2,,2.4,79,23.8,20.3,998,1007.7,,,,22.6,27,27.2,27.2,27.2
2022-07-12 3:00,23.7,,2.9,81,23.7,20.2,997.3,1007,,,,22.3,26.8,26.9,27.1,27.2
2022-07-12 4:00,23.6,,2.4,79,22.9,19.7,997.7,1007.4,,,,22.1,26.6,26.7,26.9,27.1
2022-07-12 5:00,23.3,,2.3,80,22.8,19.6,998.1,1007.8,,,,21.8,26.3,26.5,26.7,27
2022-07-12 6:00,23.3,,2.7,78,22.2,19.2,998.1,1007.8,0,0.04,,21.9,26.1,26.3,26.6,26.9
2022-07-12 7:00,24.1,,3.3,77,23.1,19.8,997.7,1007.4,0.6,0.43,,24,26,26.2,26.4,26.8
2022-07-12 8:00,24.6,,2.8,76,23.4,20,998,1007.7,0,0.53,,25.4,26.1,26.1,26.3,26.7
2022-07-12 9:00,25.8,,2.3,73,24.1,20.5,998.5,1008.2,0.1,1.09,,28.6,26.4,26.2,26.2,26.6
2022-07-12 10:00,26.5,,2.1,69,23.8,20.3,999.2,1008.9,0,1.15,,29.6,26.8,26.5,26.2,26.5
2022-07-12 11:00,28,,2.3,69,26,21.7,999.3,1008.9,0.1,1.65,,33.5,27.3,26.7,26.2,26.5
2022-07-12 12:00,28.4,,2.9,66,25.5,21.4,998.7,1008.3,0,1.5,,32.2,27.9,27.2,26.3,26.4
2022-07-12 13:00,28.8,,2.5,68,26.8,22.2,998.2,1007.8,0,1.33,,32.5,28.3,27.5,26.5,26.4
2022-07-12 14:00,29.3,,1.4,66,26.8,22.2,997,1006.5,0,1.48,,33.3,28.7,27.8,26.6,26.4
2022-07-12 15:00,29.4,,1.5,66,26.9,22.3,997.1,1006.6,0,1.1,,31.9,29,28.1,26.8,26.5
2022-07-12 16:00,29.4,,2.3,68,27.7,22.8,997.2,1006.7,0,0.67,,31.2,29,28.2,27,26.5
2022-07-12 17:00,29.3,,1.8,69,28.1,23,997,1006.5,0,0.47,,30,29,28.3,27.1,26.6
2022-07-12 18:00,29.1,,1.7,71,28.4,23.2,996.8,1006.3,0,0.29,,28.5,28.9,28.3,27.2,26.7
2022-07-12 19:00,28.7,,2.2,71,27.9,22.9,997,1006.6,0,0.07,,27.1,28.7,28.2,27.3,26.8
2022-07-12 20:00,28.2,,2.2,72,27.4,22.6,997,1006.6,0,0.02,,26.4,28.4,28.1,27.3,26.8
2022-07-12 21:00,27.9,,2,74,27.7,22.8,997.4,1007,,,,25.9,28.1,27.9,27.2,26.8
2022-07-12 22:00,27.8,,1.1,72,26.8,22.2,997,1006.6,,,,25.6,27.9,27.7,27.2,26.9
2022-07-12 23:00,27.5,,1.4,75,27.4,22.6,996.1,1005.7,,,,25,27.7,27.5,27.1,26.8
2022-07-13 0:00,27.1,,2,76,27.1,22.4,996,1005.6,,,,25.1,27.5,27.4,27,26.8
2022-07-13 1:00,26.9,,1.7,78,27.6,22.7,996.6,1006.2,,,,25.1,27.3,27.2,26.9,26.8
2022-07-13 2:00,26.9,,1.3,79,27.9,22.9,996.6,1006.2,,,,25.3,27.2,27.1,26.8,26.8
2022-07-13 3:00,26.9,0.1,0.7,81,28.6,23.3,996.5,1006.1,,,,25.5,27.2,27,26.8,26.7
2022-07-13 4:00,26.5,0,2.2,84,28.9,23.5,995.9,1005.5,,,,25.3,27.1,27,26.7,26.7
2022-07-13 5:00,26.1,0,1.7,87,29.3,23.7,995.4,1005.1,,,,25.2,27,26.9,26.6,26.7
2022-07-13 6:00,25.8,0.1,1.9,89,29.5,23.8,995.7,1005.4,0,0,,25.1,26.9,26.8,26.6,26.6
2022-07-13 7:00,25.4,0.5,2.7,89,28.8,23.4,995.7,1005.4,0,0.03,,25,26.9,26.7,26.5,26.6
2022-07-13 8:00,25.1,0.5,2.3,89,28.3,23.1,995.8,1005.5,0,0.08,,25,26.8,26.7,26.4,26.5
2022-07-13 9:00,24.9,1,2.2,93,29.1,23.6,995,1004.7,0,0.13,,24.9,26.7,26.6,26.4,26.5
2022-07-13 10:00,24.8,1.8,2,94,29.3,23.7,995.1,1004.8,0,0.13,,24.7,26.6,26.5,26.3,26.5
2022-07-13 11:00,24.3,16.1,1.4,97,29.3,23.7,994.9,1004.6,0,0.09,,24.2,26,26.2,26.2,26.4
2022-07-13 12:00,24.1,3.7,2.2,96,28.8,23.4,993.8,1003.5,0,0.22,,25,25.9,26,26.1,26.4
2022-07-13 13:00,24.1,3.9,1.5,97,28.9,23.5,992.6,1002.2,0,0.22,,24.4,25.9,25.9,25.9,26.3
2022-07-13 14:00,24,6.4,2.2,99,29.5,23.8,991.3,1000.9,0,0.03,,23.9,25.8,25.8,25.8,26.3
2022-07-13 15:00,24.1,22.6,2.7,100,29.8,24,989.5,999.1,0,0.04,,23.8,25,25.2,25.6,26.2
2022-07-13 16:00,24.4,22.3,3.7,99,30.2,24.2,988.6,998.2,0,0.06,,24.1,24.6,24.6,25.1,26
2022-07-13 17:00,24.3,13.1,1.7,99,30,24.1,989.7,999.3,0,0.07,,23.9,24.6,24.5,24.8,25.8
2022-07-13 18:00,24.4,14.1,0.4,97,29.5,23.8,989.2,998.8,0,0.12,,24.1,24.6,24.5,24.6,25.5
2022-07-13 19:00,24.4,6.7,1.3,99,30.2,24.2,989,998.6,0,0.03,,24,24.6,24.5,24.5,25.3
2022-07-13 20:00,24.4,1.4,1.4,98,29.8,24,989.1,998.7,0,0,,24,24.7,24.5,24.5,25.3
2022-07-13 21:00,24.8,0.1,1.8,98,30.6,24.4,989.2,998.9,,,,24.2,24.7,24.6,24.5,25.2
2022-07-13 22:00,25,0.1,2.2,98,30.9,24.6,989.3,999,,,,24.4,24.8,24.7,24.5,25.2
2022-07-13 23:00,25,0,1.7,97,30.6,24.4,989.5,999.2,,,,24.4,24.9,24.7,24.6,25.2
2022-07-14 0:00,25,0,1.6,97,30.6,24.4,989.1,998.7,,,,24.3,25,24.8,24.6,25.2
2022-07-14 1:00,24.8,0.1,3.5,97,30.2,24.2,989,998.7,,,,24.3,25,24.8,24.6,25.2
2022-07-14 2:00,24.3,0.1,2.9,96,29.1,23.6,989,998.6,,,,23.9,25,24.9,24.7,25.2
2022-07-14 3:00,23.7,0,2.8,96,28.1,23,989,998.6,,,,23.5,25,24.9,24.7,25.2
2022-07-14 4:00,23.4,0.1,2,96,27.6,22.7,988.7,998.3,,,,23.3,24.9,24.8,24.7,25.2
2022-07-14 5:00,23.3,0.3,1.3,98,27.9,22.9,988.9,998.5,,,,23.4,24.9,24.8,24.7,25.2
2022-07-14 6:00,23.4,0.2,1.2,98,28.1,23,989.1,998.7,0,0.01,,23.5,24.8,24.7,24.7,25.1
2022-07-14 7:00,23.6,0.1,0,96,27.9,22.9,989.2,998.8,0,0.19,,24.4,24.9,24.7,24.6,25.1
2022-07-14 8:00,24.1,,1,94,28.1,23,989.8,999.4,0.1,0.36,,25.9,25,24.8,24.6,25.1
2022-07-14 9:00,24.3,,2.9,92,27.9,22.9,990.3,999.9,0,0.47,,26.7,25.2,24.9,24.6,25.1
2022-07-14 10:00,25.2,,2,89,28.4,23.2,990.1,999.7,0.1,1.39,,31.4,25.5,25.1,24.7,25.1
2022-07-14 11:00,26.3,,2.1,85,28.9,23.5,990.3,999.9,0.2,1.91,,35.7,26.1,25.5,24.7,25.1
2022-07-14 12:00,26.4,,2.2,83,28.4,23.2,990.5,1000.1,0,1.13,,32.3,26.8,26,24.9,25.1
2022-07-14 13:00,27.2,,1.9,79,28.4,23.2,990.5,1000.1,0,1.44,,32.9,27.2,26.3,25.1,25.1
2022-07-14 14:00,28.9,,2.6,71,28.3,23.1,990.4,999.9,0.4,2.66,,39.5,27.8,26.7,25.3,25.2
2022-07-14 15:00,29.4,,1.8,67,27.4,22.6,990.4,999.9,0.5,2.32,,36.5,28.6,27.3,25.6,25.3
2022-07-14 16:00,29.7,,3.2,65,27.1,22.4,989.9,999.3,0.7,2.27,,35.3,29.1,27.8,25.9,25.4
2022-07-14 17:00,29.3,,3.4,70,28.4,23.2,990.1,999.6,0.4,1.25,,31.6,29.1,28,26.2,25.5
2022-07-14 18:00,28.5,,3.6,71,27.6,22.7,990,999.5,0.8,1.22,,28.4,29.1,28.1,26.4,25.6
2022-07-14 19:00,27.5,,3.1,73,26.8,22.2,990.2,999.7,0.6,0.51,,26.3,28.8,28.1,26.6,25.8
2022-07-14 20:00,26.1,,3.6,81,27.2,22.5,990.7,1000.3,0.1,0.08,,24.6,28.2,27.8,26.7,25.9
2022-07-14 21:00,25.2,,3.7,84,26.8,22.2,991.2,1000.9,,,,23.7,27.7,27.5,26.7,26
2022-07-14 22:00,24.7,,2.7,85,26.4,22,991.4,1001,,,,23.1,27.2,27.1,26.6,26.1
2022-07-14 23:00,24.5,,0.5,86,26.3,21.9,991.3,1000.9,,,,23.5,26.8,26.8,26.5,26.1
