ID,호선,역명,일시,공기질
49465,1,서울역,2022-08-25 00,1
49466,1,서울역,2022-08-25 01,1
49467,1,서울역,2022-08-25 02,0
49468,1,서울역,2022-08-25 03,0
49469,1,서울역,2022-08-25 04,0
49470,1,서울역,2022-08-25 05,0
49471,1,서울역,2022-08-25 06,1
49472,1,서울역,2022-08-25 07,1
49473,1,서울역,2022-08-25 08,1
49474,1,서울역,2022-08-25 09,1
49475,1,서울역,2022-08-25 10,1
49476,1,서울역,2022-08-25 11,1
49477,1,서울역,2022-08-25 12,1
49478,1,서울역,2022-08-25 13,1
49479,1,서울역,2022-08-25 14,1
49480,1,서울역,2022-08-25 15,1
49481,1,서울역,2022-08-25 16,1
49482,1,서울역,2022-08-25 17,1
49483,1,서울역,2022-08-25 18,1
49484,1,서울역,2022-08-25 19,1
49485,1,서울역,2022-08-25 20,1
49486,1,서울역,2022-08-25 21,1
49487,1,서울역,2022-08-25 22,1
49488,1,서울역,2022-08-25 23,1
49489,1,서울역,2022-08-26 00,1
49490,1,서울역,2022-08-26 01,0
49491,1,서울역,2022-08-26 02,0
49492,1,서울역,2022-08-26 03,0
49493,1,서울역,2022-08-26 04,0
49494,1,서울역,2022-08-26 05,0
49495,1,서울역,2022-08-26 06,1
49496,1,서울역,2022-08-26 07,1
49497,1,서울역,2022-08-26 08,1
49498,1,서울역,2022-08-26 09,1
49499,1,서울역,2022-08-26 10,1
49500,1,서울역,2022-08-26 11,1
49501,1,서울역,2022-08-26 12,1
49502,1,서울역,2022-08-26 13,1
49503,1,서울역,2022-08-26 14,1
49504,1,서울역,2022-08-26 15,1
49505,1,서울역,2022-08-26 16,1
49506,1,서울역,2022-08-26 17,1
49507,1,서울역,2022-08-26 18,1
49508,1,서울역,2022-08-26 19,1
49509,1,서울역,2022-08-26 20,1
49510,1,서울역,2022-08-26 21,1
49511,1,서울역,2022-08-26 22,1
49512,1,서울역,2022-08-26 23,1
49513,1,서울역,2022-08-27 00,1
49514,1,서울역,2022-08-27 01,1
49515,1,서울역,2022-08-27 02,1
49516,1,서울역,2022-08-27 03,0
49517,1,서울역,2022-08-27 04,0
49518,1,서울역,2022-08-27 05,0
49519,1,서울역,2022-08-27 06,1
49520,1,서울역,2022-08-27 07,1
49521,1,서울역,2022-08-27 08,1
49522,1,서울역,2022-08-27 09,1
49523,1,서울역,2022-08-27 10,1
49524,1,서울역,2022-08-27 11,1
49525,1,서울역,2022-08-27 12,1
49526,1,서울역,2022-08-27 13,1
49527,1,서울역,2022-08-27 14,1
49528,1,서울역,2022-08-27 15,1
49529,1,서울역,2022-08-27 16,1
49530,1,서울역,2022-08-27 17,1
49531,1,서울역,2022-08-27 18,1
49532,1,서울역,2022-08-27 19,1
49533,1,서울역,2022-08-27 20,1
49534,1,서울역,2022-08-27 21,1
49535,1,서울역,2022-08-27 22,1
49536,1,서울역,2022-08-27 23,1
49537,1,서울역,2022-08-28 00,1
49538,1,서울역,2022-08-28 01,1
49539,1,서울역,2022-08-28 02,0
49540,1,서울역,2022-08-28 03,1
49541,1,서울역,2022-08-28 04,0
49542,1,서울역,2022-08-28 05,0
49543,1,서울역,2022-08-28 06,1
49544,1,서울역,2022-08-28 07,1
49545,1,서울역,2022-08-28 08,1
49546,1,서울역,2022-08-28 09,1
49547,1,서울역,2022-08-28 10,1
49548,1,서울역,2022-08-28 11,1
49549,1,서울역,2022-08-28 12,1
49550,1,서울역,2022-08-28 13,1
49551,1,서울역,2022-08-28 14,1
49552,1,서울역,2022-08-28 15,1
49553,1,서울역,2022-08-28 16,1
49554,1,서울역,2022-08-28 17,1
49555,1,서울역,2022-08-28 18,1
49556,1,서울역,2022-08-28 19,1
49557,1,서울역,2022-08-28 20,1
49558,1,서울역,2022-08-28 21,1
49559,1,서울역,2022-08-28 22,1
49560,1,서울역,2022-08-28 23,1
49561,1,서울역,2022-08-29 00,1
49562,1,서울역,2022-08-29 01,1
49563,1,서울역,2022-08-29 02,1
49564,1,서울역,2022-08-29 03,1
49565,1,서울역,2022-08-29 04,1
49566,1,서울역,2022-08-29 05,1
49567,1,서울역,2022-08-29 06,1
49568,1,서울역,2022-08-29 07,1
49569,1,서울역,2022-08-29 08,1
49570,1,서울역,2022-08-29 09,1
49571,1,서울역,2022-08-29 10,1
49572,1,서울역,2022-08-29 11,1
49573,1,서울역,2022-08-29 12,1
49574,1,서울역,2022-08-29 13,1
49575,1,서울역,2022-08-29 14,1
49576,1,서울역,2022-08-29 15,1
49577,1,서울역,2022-08-29 16,1
49578,1,서울역,2022-08-29 17,1
49579,1,서울역,2022-08-29 18,1
49580,1,서울역,2022-08-29 19,1
49581,1,서울역,2022-08-29 20,1
49582,1,서울역,2022-08-29 21,1
49583,1,서울역,2022-08-29 22,1
49584,1,서울역,2022-08-29 23,1
49585,1,서울역,2022-08-30 00,1
49586,1,서울역,2022-08-30 01,1
49587,1,서울역,2022-08-30 02,0
49588,1,서울역,2022-08-30 03,0
49589,1,서울역,2022-08-30 04,0
49590,1,서울역,2022-08-30 05,0
49591,1,서울역,2022-08-30 06,0
49592,1,서울역,2022-08-30 07,1
49593,1,서울역,2022-08-30 08,1
49594,1,서울역,2022-08-30 09,1
49595,1,서울역,2022-08-30 10,1
49596,1,서울역,2022-08-30 11,1
49597,1,서울역,2022-08-30 12,1
49598,1,서울역,2022-08-30 13,1
49599,1,서울역,2022-08-30 14,1
49600,1,서울역,2022-08-30 15,1
49601,1,서울역,2022-08-30 16,1
49602,1,서울역,2022-08-30 17,1
49603,1,서울역,2022-08-30 18,1
49604,1,서울역,2022-08-30 19,1
49605,1,서울역,2022-08-30 20,1
49606,1,서울역,2022-08-30 21,1
49607,1,서울역,2022-08-30 22,1
49608,1,서울역,2022-08-30 23,1
49609,1,서울역,2022-08-31 00,1
49610,1,서울역,2022-08-31 01,1
49611,1,서울역,2022-08-31 02,0
49612,1,서울역,2022-08-31 03,0
49613,1,서울역,2022-08-31 04,0
49614,1,서울역,2022-08-31 05,0
49615,1,서울역,2022-08-31 06,0
49616,1,서울역,2022-08-31 07,1
49617,1,서울역,2022-08-31 08,1
49618,1,서울역,2022-08-31 09,1
49619,1,서울역,2022-08-31 10,1
49620,1,서울역,2022-08-31 11,1
49621,1,서울역,2022-08-31 12,1
49622,1,서울역,2022-08-31 13,1
49623,1,서울역,2022-08-31 14,1
49624,1,서울역,2022-08-31 15,1
49625,1,서울역,2022-08-31 16,1
49626,1,서울역,2022-08-31 17,1
49627,1,서울역,2022-08-31 18,1
49628,1,서울역,2022-08-31 19,1
49629,1,서울역,2022-08-31 20,1
49630,1,서울역,2022-08-31 21,1
49631,1,서울역,2022-08-31 22,1
49632,1,서울역,2022-08-31 23,1
49633,1,서울역,2022-09-01 00,
49634,1,서울역,2022-09-01 01,
49635,1,서울역,2022-09-01 02,
49636,1,서울역,2022-09-01 03,
49637,1,서울역,2022-09-01 04,
49638,1,서울역,2022-09-01 05,
49639,1,서울역,2022-09-01 06,
49640,1,서울역,2022-09-01 07,
49641,1,서울역,2022-09-01 08,
49642,1,서울역,2022-09-01 09,
49643,1,서울역,2022-09-01 10,
49644,1,서울역,2022-09-01 11,
49645,1,서울역,2022-09-01 12,
49646,1,서울역,2022-09-01 13,
49647,1,서울역,2022-09-01 14,
49648,1,서울역,2022-09-01 15,
49649,1,서울역,2022-09-01 16,
49650,1,서울역,2022-09-01 17,
49651,1,서울역,2022-09-01 18,
49652,1,서울역,2022-09-01 19,
49653,1,서울역,2022-09-01 20,
49654,1,서울역,2022-09-01 21,
49655,1,서울역,2022-09-01 22,
49656,1,서울역,2022-09-01 23,
49657,1,서울역,2022-09-02 00,
49658,1,서울역,2022-09-02 01,
49659,1,서울역,2022-09-02 02,
49660,1,서울역,2022-09-02 03,
49661,1,서울역,2022-09-02 04,
49662,1,서울역,2022-09-02 05,
49663,1,서울역,2022-09-02 06,
49664,1,서울역,2022-09-02 07,
49665,1,서울역,2022-09-02 08,
49666,1,서울역,2022-09-02 09,
49667,1,서울역,2022-09-02 10,
49668,1,서울역,2022-09-02 11,
49669,1,서울역,2022-09-02 12,
49670,1,서울역,2022-09-02 13,
49671,1,서울역,2022-09-02 14,
49672,1,서울역,2022-09-02 15,
49673,1,서울역,2022-09-02 16,
49674,1,서울역,2022-09-02 17,
49675,1,서울역,2022-09-02 18,
49676,1,서울역,2022-09-02 19,
49677,1,서울역,2022-09-02 20,
49678,1,서울역,2022-09-02 21,
49679,1,서울역,2022-09-02 22,
49680,1,서울역,2022-09-02 23,
49681,1,서울역,2022-09-03 00,
49682,1,서울역,2022-09-03 01,
49683,1,서울역,2022-09-03 02,
49684,1,서울역,2022-09-03 03,
49685,1,서울역,2022-09-03 04,
49686,1,서울역,2022-09-03 05,
49687,1,서울역,2022-09-03 06,
49688,1,서울역,2022-09-03 07,
49689,1,서울역,2022-09-03 08,
49690,1,서울역,2022-09-03 09,
49691,1,서울역,2022-09-03 10,
49692,1,서울역,2022-09-03 11,
49693,1,서울역,2022-09-03 12,
49694,1,서울역,2022-09-03 13,
49695,1,서울역,2022-09-03 14,
49696,1,서울역,2022-09-03 15,
49697,1,서울역,2022-09-03 16,
49698,1,서울역,2022-09-03 17,
49699,1,서울역,2022-09-03 18,
49700,1,서울역,2022-09-03 19,
49701,1,서울역,2022-09-03 20,
49702,1,서울역,2022-09-03 21,
49703,1,서울역,2022-09-03 22,
49704,1,서울역,2022-09-03 23,
49705,1,서울역,2022-09-04 00,
49706,1,서울역,2022-09-04 01,
49707,1,서울역,2022-09-04 02,
49708,1,서울역,2022-09-04 03,
49709,1,서울역,2022-09-04 04,
49710,1,서울역,2022-09-04 05,
49711,1,서울역,2022-09-04 06,
49712,1,서울역,2022-09-04 07,
49713,1,서울역,2022-09-04 08,
49714,1,서울역,2022-09-04 09,
49715,1,서울역,2022-09-04 10,
49716,1,서울역,2022-09-04 11,
49717,1,서울역,2022-09-04 12,
49718,1,서울역,2022-09-04 13,
49719,1,서울역,2022-09-04 14,
49720,1,서울역,2022-09-04 15,
49721,1,서울역,2022-09-04 16,
49722,1,서울역,2022-09-04 17,
49723,1,서울역,2022-09-04 18,
49724,1,서울역,2022-09-04 19,
49725,1,서울역,2022-09-04 20,
49726,1,서울역,2022-09-04 21,
49727,1,서울역,2022-09-04 22,
49728,1,서울역,2022-09-04 23,
49729,1,서울역,2022-09-05 00,
49730,1,서울역,2022-09-05 01,
49731,1,서울역,2022-09-05 02,
49732,1,서울역,2022-09-05 03,
49733,1,서울역,2022-09-05 04,
49734,1,서울역,2022-09-05 05,
49735,1,서울역,2022-09-05 06,
49736,1,서울역,2022-09-05 07,
49737,1,서울역,2022-09-05 08,
49738,1,서울역,2022-09-05 09,
49739,1,서울역,2022-09-05 10,
49740,1,서울역,2022-09-05 11,
49741,1,서울역,2022-09-05 12,
49742,1,서울역,2022-09-05 13,
49743,1,서울역,2022-09-05 14,
49744,1,서울역,2022-09-05 15,
49745,1,서울역,2022-09-05 16,
49746,1,서울역,2022-09-05 17,
49747,1,서울역,2022-09-05 18,
49748,1,서울역,2022-09-05 19,
49749,1,서울역,2022-09-05 20,
49750,1,서울역,2022-09-05 21,
49751,1,서울역,2022-09-05 22,
49752,1,서울역,2022-09-05 23,
49753,1,서울역,2022-09-06 00,
49754,1,서울역,2022-09-06 01,
49755,1,서울역,2022-09-06 02,
49756,1,서울역,2022-09-06 03,
49757,1,서울역,2022-09-06 04,
49758,1,서울역,2022-09-06 05,
49759,1,서울역,2022-09-06 06,
49760,1,서울역,2022-09-06 07,
49761,1,서울역,2022-09-06 08,
49762,1,서울역,2022-09-06 09,
49763,1,서울역,2022-09-06 10,
49764,1,서울역,2022-09-06 11,
49765,1,서울역,2022-09-06 12,
49766,1,서울역,2022-09-06 13,
49767,1,서울역,2022-09-06 14,1
49768,1,서울역,2022-09-06 15,1
49769,1,서울역,2022-09-06 16,1
49770,1,서울역,2022-09-06 17,1
49771,1,서울역,2022-09-06 18,1
49772,1,서울역,2022-09-06 19,1
49773,1,서울역,2022-09-06 20,1
49774,1,서울역,2022-09-06 21,1
49775,1,서울역,2022-09-06 22,1
49776,1,서울역,2022-09-06 23,1
49777,1,서울역,2022-09-07 00,1
49778,1,서울역,2022-09-07 01,0
49779,1,서울역,2022-09-07 02,0
49780,1,서울역,2022-09-07 03,0
49781,1,서울역,2022-09-07 04,0
49782,1,서울역,2022-09-07 05,0
49783,1,서울역,2022-09-07 06,1
49784,1,서울역,2022-09-07 07,1
49785,1,서울역,2022-09-07 08,1
49786,1,서울역,2022-09-07 09,1
49787,1,서울역,2022-09-07 10,1
49788,1,서울역,2022-09-07 11,1
49789,1,서울역,2022-09-07 12,1
49790,1,서울역,2022-09-07 13,1
49791,1,서울역,2022-09-07 14,1
49792,1,서울역,2022-09-07 15,1
49793,1,서울역,2022-09-07 16,1
49794,1,서울역,2022-09-07 17,1
49795,1,서울역,2022-09-07 18,1
49796,1,서울역,2022-09-07 19,1
49797,1,서울역,2022-09-07 20,1
49798,1,서울역,2022-09-07 21,1
49799,1,서울역,2022-09-07 22,1
49800,1,서울역,2022-09-07 23,1
49801,1,서울역,2022-09-08 00,1
49802,1,서울역,2022-09-08 01,1
49803,1,서울역,2022-09-08 02,1
49804,1,서울역,2022-09-08 03,1
49805,1,서울역,2022-09-08 04,0
49806,1,서울역,2022-09-08 05,0
49807,1,서울역,2022-09-08 06,1
49808,1,서울역,2022-09-08 07,1
49809,1,서울역,2022-09-08 08,1
49810,1,서울역,2022-09-08 09,1
49811,1,서울역,2022-09-08 10,1
49812,1,서울역,2022-09-08 11,1
49813,1,서울역,2022-09-08 12,1
49814,1,서울역,2022-09-08 13,1
49815,1,서울역,2022-09-08 14,1
49816,1,서울역,2022-09-08 15,1
49817,1,서울역,2022-09-08 16,1
49818,1,서울역,2022-09-08 17,1
49819,1,서울역,2022-09-08 18,1
49820,1,서울역,2022-09-08 19,1
49821,1,서울역,2022-09-08 20,1
49822,1,서울역,2022-09-08 21,1
49823,1,서울역,2022-09-08 22,1
49824,1,서울역,2022-09-08 23,1
49825,1,서울역,2022-09-09 00,1
49826,1,서울역,2022-09-09 01,1
49827,1,서울역,2022-09-09 02,1
49828,1,서울역,2022-09-09 03,0
49829,1,서울역,2022-09-09 04,0
49830,1,서울역,2022-09-09 05,0
49831,1,서울역,2022-09-09 06,1
49832,1,서울역,2022-09-09 07,1
49833,1,서울역,2022-09-09 08,1
49834,1,서울역,2022-09-09 09,1
49835,1,서울역,2022-09-09 10,1
49836,1,서울역,2022-09-09 11,1
49837,1,서울역,2022-09-09 12,1
49838,1,서울역,2022-09-09 13,1
49839,1,서울역,2022-09-09 14,1
49840,1,서울역,2022-09-09 15,1
49841,1,서울역,2022-09-09 16,1
49842,1,서울역,2022-09-09 17,1
49843,1,서울역,2022-09-09 18,1
49844,1,서울역,2022-09-09 19,1
49845,1,서울역,2022-09-09 20,1
49846,1,서울역,2022-09-09 21,1
49847,1,서울역,2022-09-09 22,1
49848,1,서울역,2022-09-09 23,1
49849,1,서울역,2022-09-10 00,1
49850,1,서울역,2022-09-10 01,1
49851,1,서울역,2022-09-10 02,1
49852,1,서울역,2022-09-10 03,1
49853,1,서울역,2022-09-10 04,1
49854,1,서울역,2022-09-10 05,1
49855,1,서울역,2022-09-10 06,1
49856,1,서울역,2022-09-10 07,1
49857,1,서울역,2022-09-10 08,1
49858,1,서울역,2022-09-10 09,1
49859,1,서울역,2022-09-10 10,1
49860,1,서울역,2022-09-10 11,1
49861,1,서울역,2022-09-10 12,1
49862,1,서울역,2022-09-10 13,1
49863,1,서울역,2022-09-10 14,1
49864,1,서울역,2022-09-10 15,1
49865,1,서울역,2022-09-10 16,1
49866,1,서울역,2022-09-10 17,1
49867,1,서울역,2022-09-10 18,1
49868,1,서울역,2022-09-10 19,1
49869,1,서울역,2022-09-10 20,1
49870,1,서울역,2022-09-10 21,1
49871,1,서울역,2022-09-10 22,1
49872,1,서울역,2022-09-10 23,1
49873,1,서울역,2022-09-11 00,1
49874,1,서울역,2022-09-11 01,1
49875,1,서울역,2022-09-11 02,1
49876,1,서울역,2022-09-11 03,1
49877,1,서울역,2022-09-11 04,0
49878,1,서울역,2022-09-11 05,0
49879,1,서울역,2022-09-11 06,1
49880,1,서울역,2022-09-11 07,1
49881,1,서울역,2022-09-11 08,1
49882,1,서울역,2022-09-11 09,1
49883,1,서울역,2022-09-11 10,1
49884,1,서울역,2022-09-11 11,1
49885,1,서울역,2022-09-11 12,1
49886,1,서울역,2022-09-11 13,1
49887,1,서울역,2022-09-11 14,1
49888,1,서울역,2022-09-11 15,1
49889,1,서울역,2022-09-11 16,1
49890,1,서울역,2022-09-11 17,1
49891,1,서울역,2022-09-11 18,1
49892,1,서울역,2022-09-11 19,1
49893,1,서울역,2022-09-11 20,1
49894,1,서울역,2022-09-11 21,1
49895,1,서울역,2022-09-11 22,1
49896,1,서울역,2022-09-11 23,1
49897,1,서울역,2022-09-12 00,1
49898,1,서울역,2022-09-12 01,1
49899,1,서울역,2022-09-12 02,1
49900,1,서울역,2022-09-12 03,1
49901,1,서울역,2022-09-12 04,0
49902,1,서울역,2022-09-12 05,0
49903,1,서울역,2022-09-12 06,1
49904,1,서울역,2022-09-12 07,1
49905,1,서울역,2022-09-12 08,1
49906,1,서울역,2022-09-12 09,1
49907,1,서울역,2022-09-12 10,1
49908,1,서울역,2022-09-12 11,1
49909,1,서울역,2022-09-12 12,1
49910,1,서울역,2022-09-12 13,1
49911,1,서울역,2022-09-12 14,1
49912,1,서울역,2022-09-12 15,1
49913,1,서울역,2022-09-12 16,1
49914,1,서울역,2022-09-12 17,1
49915,1,서울역,2022-09-12 18,1
49916,1,서울역,2022-09-12 19,1
49917,1,서울역,2022-09-12 20,1
49918,1,서울역,2022-09-12 21,1
49919,1,서울역,2022-09-12 22,1
49920,1,서울역,2022-09-12 23,1
49921,1,서울역,2022-09-13 00,1
49922,1,서울역,2022-09-13 01,1
49923,1,서울역,2022-09-13 02,1
49924,1,서울역,2022-09-13 03,0
49925,1,서울역,2022-09-13 04,0
49926,1,서울역,2022-09-13 05,0
49927,1,서울역,2022-09-13 06,1
49928,1,서울역,2022-09-13 07,1
49929,1,서울역,2022-09-13 08,1
49930,1,서울역,2022-09-13 09,1
49931,1,서울역,2022-09-13 10,1
49932,1,서울역,2022-09-13 11,1
49933,1,서울역,2022-09-13 12,1
49934,1,서울역,2022-09-13 13,1
49935,1,서울역,2022-09-13 14,1
49936,1,서울역,2022-09-13 15,1
49937,1,서울역,2022-09-13 16,1
49938,1,서울역,2022-09-13 17,1
49939,1,서울역,2022-09-13 18,1
49940,1,서울역,2022-09-13 19,1
49941,1,서울역,2022-09-13 20,1
49942,1,서울역,2022-09-13 21,1
49943,1,서울역,2022-09-13 22,1
49944,1,서울역,2022-09-13 23,1
49945,1,서울역,2022-09-14 00,1
49946,1,서울역,2022-09-14 01,1
49947,1,서울역,2022-09-14 02,1
49948,1,서울역,2022-09-14 03,1
49949,1,서울역,2022-09-14 04,0
49950,1,서울역,2022-09-14 05,0
49951,1,서울역,2022-09-14 06,1
49952,1,서울역,2022-09-14 07,1
49953,1,서울역,2022-09-14 08,1
49954,1,서울역,2022-09-14 09,1
49955,1,서울역,2022-09-14 10,1
49956,1,서울역,2022-09-14 11,1
49957,1,서울역,2022-09-14 12,1
49958,1,서울역,2022-09-14 13,1
49959,1,서울역,2022-09-14 14,1
49960,1,서울역,2022-09-14 15,1
49961,1,서울역,2022-09-14 16,1
49962,1,서울역,2022-09-14 17,1
49963,1,서울역,2022-09-14 18,1
49964,1,서울역,2022-09-14 19,1
49965,1,서울역,2022-09-14 20,1
49966,1,서울역,2022-09-14 21,1
49967,1,서울역,2022-09-14 22,1
49968,1,서울역,2022-09-14 23,1
49969,1,서울역,2022-09-15 00,1
49970,1,서울역,2022-09-15 01,1
49971,1,서울역,2022-09-15 02,1
49972,1,서울역,2022-09-15 03,0
49973,1,서울역,2022-09-15 04,0
49974,1,서울역,2022-09-15 05,1
49975,1,서울역,2022-09-15 06,1
49976,1,서울역,2022-09-15 07,1
49977,1,서울역,2022-09-15 08,1
49978,1,서울역,2022-09-15 09,1
49979,1,서울역,2022-09-15 10,1
49980,1,서울역,2022-09-15 11,1
49981,1,서울역,2022-09-15 12,1
49982,1,서울역,2022-09-15 13,1
49983,1,서울역,2022-09-15 14,1
49984,1,서울역,2022-09-15 15,1
49985,1,서울역,2022-09-15 16,1
49986,1,서울역,2022-09-15 17,1
49987,1,서울역,2022-09-15 18,1
49988,1,서울역,2022-09-15 19,1
49989,1,서울역,2022-09-15 20,1
49990,1,서울역,2022-09-15 21,1
49991,1,서울역,2022-09-15 22,1
49992,1,서울역,2022-09-15 23,1
49993,1,서울역,2022-09-16 00,1
49994,1,서울역,2022-09-16 01,1
49995,1,서울역,2022-09-16 02,1
49996,1,서울역,2022-09-16 03,0
49997,1,서울역,2022-09-16 04,0
49998,1,서울역,2022-09-16 05,0
49999,1,서울역,2022-09-16 06,1
50000,1,서울역,2022-09-16 07,1
50001,1,서울역,2022-09-16 08,1
50002,1,서울역,2022-09-16 09,1
50003,1,서울역,2022-09-16 10,1
50004,1,서울역,2022-09-16 11,1
50005,1,서울역,2022-09-16 12,1
50006,1,서울역,2022-09-16 13,1
50007,1,서울역,2022-09-16 14,1
50008,1,서울역,2022-09-16 15,1
50009,1,서울역,2022-09-16 16,1
50010,1,서울역,2022-09-16 17,1
50011,1,서울역,2022-09-16 18,1
50012,1,서울역,2022-09-16 19,1
50013,1,서울역,2022-09-16 20,1
50014,1,서울역,2022-09-16 21,1
50015,1,서울역,2022-09-16 22,1
50016,1,서울역,2022-09-16 23,1
50017,1,서울역,2022-09-17 00,0
50018,1,서울역,2022-09-17 01,0
50019,1,서울역,2022-09-17 02,0
50020,1,서울역,2022-09-17 03,0
50021,1,서울역,2022-09-17 04,0
50022,1,서울역,2022-09-17 05,0
50023,1,서울역,2022-09-17 06,1
50024,1,서울역,2022-09-17 07,1
50025,1,서울역,2022-09-17 08,1
50026,1,서울역,2022-09-17 09,1
50027,1,서울역,2022-09-17 10,1
50028,1,서울역,2022-09-17 11,1
50029,1,서울역,2022-09-17 12,1
50030,1,서울역,2022-09-17 13,1
50031,1,서울역,2022-09-17 14,1
50032,1,서울역,2022-09-17 15,1
50033,1,서울역,2022-09-17 16,1
50034,1,서울역,2022-09-17 17,1
50035,1,서울역,2022-09-17 18,1
50036,1,서울역,2022-09-17 19,1
50037,1,서울역,2022-09-17 20,1
50038,1,서울역,2022-09-17 21,1
50039,1,서울역,2022-09-17 22,1
50040,1,서울역,2022-09-17 23,1
50041,1,서울역,2022-09-18 00,1
50042,1,서울역,2022-09-18 01,0
50043,1,서울역,2022-09-18 02,0
50044,1,서울역,2022-09-18 03,0
50045,1,서울역,2022-09-18 04,0
50046,1,서울역,2022-09-18 05,0
50047,1,서울역,2022-09-18 06,1
50048,1,서울역,2022-09-18 07,1
50049,1,서울역,2022-09-18 08,1
50050,1,서울역,2022-09-18 09,1
50051,1,서울역,2022-09-18 10,1
50052,1,서울역,2022-09-18 11,1
50053,1,서울역,2022-09-18 12,1
50054,1,서울역,2022-09-18 13,1
50055,1,서울역,2022-09-18 14,1
50056,1,서울역,2022-09-18 15,1
50057,1,서울역,2022-09-18 16,1
50058,1,서울역,2022-09-18 17,1
50059,1,서울역,2022-09-18 18,1
50060,1,서울역,2022-09-18 19,1
50061,1,서울역,2022-09-18 20,1
50062,1,서울역,2022-09-18 21,1
50063,1,서울역,2022-09-18 22,1
50064,1,서울역,2022-09-18 23,1
50065,1,서울역,2022-09-19 00,1
50066,1,서울역,2022-09-19 01,1
50067,1,서울역,2022-09-19 02,1
50068,1,서울역,2022-09-19 03,0
50069,1,서울역,2022-09-19 04,0
50070,1,서울역,2022-09-19 05,0
50071,1,서울역,2022-09-19 06,1
50072,1,서울역,2022-09-19 07,1
50073,1,서울역,2022-09-19 08,1
50074,1,서울역,2022-09-19 09,1
50075,1,서울역,2022-09-19 10,1
50076,1,서울역,2022-09-19 11,1
50077,1,서울역,2022-09-19 12,1
50078,1,서울역,2022-09-19 13,1
50079,1,서울역,2022-09-19 14,1
50080,1,서울역,2022-09-19 15,1
50081,1,서울역,2022-09-19 16,1
50082,1,서울역,2022-09-19 17,1
50083,1,서울역,2022-09-19 18,1
50084,1,서울역,2022-09-19 19,1
50085,1,서울역,2022-09-19 20,1
50086,1,서울역,2022-09-19 21,1
50087,1,서울역,2022-09-19 22,1
50088,1,서울역,2022-09-19 23,1
50089,1,서울역,2022-09-20 00,1
50090,1,서울역,2022-09-20 01,1
50091,1,서울역,2022-09-20 02,0
50092,1,서울역,2022-09-20 03,0
50093,1,서울역,2022-09-20 04,0
